id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
2.csv_Day7_19h30m,0.0,0.0,0.018580236,0.0,0.0,0.07950579,0.033501055,0.029335255,0.03615772
2.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.04784722,0.06489466,0.042050596,0.062411886
2.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.027202182,0.041050978,0.054809444,0.05409843
2.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.047551632,0.0,0.034404244,0.07135925,0.04464026
2.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.024742683,0.04077194,0.036732804,0.072584465
2.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.09974252,0.06255634,0.07045476
2.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.03724052,0.034123223,0.059082903,0.047103323
2.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.10378669,0.080595225,0.08643315,0.051685512,0.07571963
2.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.024901241,0.06791395,0.03240241,0.06651807
2.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030431144,0.049053147
2.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.06662562,0.07670199,0.10657148
2.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0016223304,0.0,0.07108738,0.015307579,0.053090803
2.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.025135834,0.06129104,0.026801763,0.057970367,0.075562805
2.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.008492488,0.0,0.03650712,0.0730872,0.04588537
2.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.04436252,0.024200827,0.1049929,0.06212184,0.039094925
2.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.018889796,0.04295793,0.058426246
2.csv_Day8_3h30m,0.0,0.0,0.0,0.0015994459,0.0,0.037727743,0.016700778,0.037821613,0.05329263
2.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0668413,0.07221851,0.014305264,0.037890173
2.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.02150526,0.009246934,0.054593492,0.081627384,0.05362664
2.csv_Day8_5h00m,0.0,0.0,0.0,0.046186652,0.10153749,0.13331828,0.10168836,0.11552168,0.13414764
2.csv_Day8_5h30m,0.0,0.0,0.0,0.08848269,0.25250146,0.0,0.23416513,0.40158036,0.26031628
2.csv_Day8_6h00m,0.0,0.12885627,0.0,0.0,0.14519432,0.24284543,0.0,0.059903022,0.25466076
2.csv_Day8_6h30m,0.0,0.0,0.09675429,0.0,0.14170921,0.9129182,0.22714093,0.75489235,1.0611024
2.csv_Day8_7h00m,0.3766362,0.22416192,0.45388365,0.77918565,0.8445039,2.1738353,2.0521424,3.4119468,4.4675946
2.csv_Day8_7h30m,1.9488146,2.571971,2.6675763,3.9698346,4.949721,6.076378,6.8307986,9.170359,11.087119
2.csv_Day8_8h00m,5.4660115,8.548476,9.109474,11.521897,12.693931,13.676003,13.919327,16.765116,19.126387
2.csv_Day8_8h30m,8.572583,13.843528,16.004747,19.053795,21.045115,22.031334,22.370527,24.851545,27.40019
2.csv_Day8_9h00m,11.190333,19.217031,22.544079,26.901886,29.346254,30.34456,30.76687,33.140842,35.682777
2.csv_Day8_9h30m,14.339548,22.825163,27.714535,32.9395,36.442955,37.55311,38.30064,40.252625,42.661217
2.csv_Day8_10h00m,19.73557,29.180973,33.519775,39.5209,41.86728,42.911762,44.03374,46.28207,48.831043
2.csv_Day8_10h30m,20.047676,33.33359,38.705566,45.209602,47.038437,48.081627,49.77739,51.739346,53.779484
2.csv_Day8_11h00m,20.659252,36.000202,43.16203,49.76196,51.544273,52.961403,53.404655,55.276436,57.343838
2.csv_Day8_11h30m,21.464314,36.606976,43.589745,50.534782,52.70775,54.894096,55.06614,57.244118,59.09887
2.csv_Day8_12h00m,20.930193,35.585907,45.59204,52.420258,53.155483,55.600864,55.723,57.904587,59.904976
2.csv_Day8_12h30m,20.077585,34.867783,42.609715,49.113792,51.606144,54.628452,54.473793,56.6966,58.917885
2.csv_Day8_13h00m,19.170826,31.765806,38.876377,45.070293,48.714264,51.409237,52.088757,54.727356,56.516357
2.csv_Day8_13h30m,15.760831,27.428371,34.790756,40.867706,45.13135,48.22418,48.64229,50.937874,52.89622
2.csv_Day8_14h00m,14.296443,25.674774,33.52487,39.062683,41.40588,44.12287,44.226055,46.11011,48.04842
2.csv_Day8_14h30m,13.179394,23.367743,28.441017,33.5413,35.53725,37.961254,37.88935,39.694202,41.60449
2.csv_Day8_15h00m,9.26305,18.538101,21.974253,26.397278,28.714674,31.225883,30.637735,32.796608,34.595577
2.csv_Day8_15h30m,7.2918086,13.048106,16.267508,19.814873,20.759573,22.390087,22.594875,24.8817,26.678202
2.csv_Day8_16h00m,4.405283,8.403891,9.622243,12.677958,12.912742,14.380977,14.786565,16.904034,18.625912
2.csv_Day8_16h30m,1.3851969,3.307013,3.8839302,5.825639,6.031442,6.90434,7.2641644,9.175907,10.278037
2.csv_Day8_17h00m,0.59069455,0.8866795,0.8843949,2.0137475,1.6908323,2.3541465,2.534338,3.0705636,3.7988565
2.csv_Day8_17h30m,0.0,0.0,0.0,0.13420443,0.0,0.540526,0.020781256,0.4897344,0.5875427
2.csv_Day8_18h00m,0.0,0.0,0.0,0.077259414,0.024509981,0.072869614,0.10020602,0.11832876,0.30768326
2.csv_Day8_18h30m,0.0,0.0,0.009586941,0.0,0.10808313,0.010142541,0.24219021,0.36324242,0.32423788
2.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.06845726,0.13501376,0.12407614,0.23114324
2.csv_Day8_19h30m,0.0,0.0,0.0,0.007701913,0.0,0.08851389,0.018908737,0.07097493,0.08643879
2.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.017338911,0.02757542,0.025712201,0.03667824,0.02772261
2.csv_Day8_20h30m,0.0,0.0,0.0,0.021476727,0.0,0.05947254,0.031903576,0.05302009,0.03853442
2.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0022175591,0.030089602,0.031628344,0.02513024,0.0936342
2.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.08015249,0.026216097,0.02058398,0.0371609
2.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.04927839,0.049348738,0.06542852,0.014310183,0.07383996
2.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.015150143,0.036278922,0.03795799
2.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.051276706,0.0,0.014740845,0.049768373
2.csv_Day8_23h30m,0.0,0.0,0.0,0.008372616,0.0,0.010615107,0.035894662,0.04698716,0.05590172
3.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.080568045,0.051634293,0.12272013,0.050647795
3.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.03016442,0.031878963,0.07907747,0.058932766
3.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0074887574,0.0,0.033262894,0.06284771
3.csv_Day7_1h30m,0.0,0.0,0.0,0.06908803,0.022384671,0.07501158,0.04512865,0.061765064,0.02042433
3.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.06524794,0.07570532,0.08550474,0.08984008
3.csv_Day7_2h30m,0.0,0.0,0.0,0.014170799,0.024619013,0.050798498,0.117434934,0.037244905,0.048609804
3.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0024921,0.0,0.0952142,0.037121113,0.085102275
3.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.075800225,0.057087068,0.0,0.0,0.059848297
3.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.09080683,0.014893182,0.0375748,0.0752936
3.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.03756367,0.0,0.12633166,0.03718964,0.038235508
3.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.014207624,0.0,0.08610583,0.14559783
3.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.18549272,0.0,0.33045954,0.17178604,0.32484627
3.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.9560885,0.6682542,1.0686082,1.1594747,1.6318691
3.csv_Day7_6h30m,0.17685767,1.319005,1.332471,2.5861926,3.567362,4.685103,5.25036,5.5545206,6.196111
3.csv_Day7_7h00m,2.0033536,4.6417794,6.0405097,8.762983,8.601329,10.446262,12.497087,13.584595,14.364309
3.csv_Day7_7h30m,5.6936474,12.223294,14.477088,18.703846,17.573687,19.09597,21.183355,23.097807,24.017752
3.csv_Day7_8h00m,10.427292,21.214817,23.700274,28.85433,28.202179,28.820204,30.52615,32.52232,33.718826
3.csv_Day7_8h30m,15.625448,29.402828,33.25227,39.424015,38.444405,38.255085,40.37117,41.743004,42.82516
3.csv_Day7_9h00m,20.523632,39.465553,42.832607,49.756336,48.484993,48.040573,49.77806,50.587345,51.238358
3.csv_Day7_9h30m,23.41279,44.156334,48.886055,56.34577,56.583595,55.43817,57.63619,57.863472,58.606106
3.csv_Day7_10h00m,28.47913,53.217834,57.005,65.18437,63.675694,62.28558,63.882893,64.385994,65.08827
3.csv_Day7_10h30m,29.538713,59.13508,62.340664,70.65788,69.35272,67.92455,69.003136,69.703766,70.3022
3.csv_Day7_11h00m,30.68179,59.924614,65.892044,74.047874,72.452324,70.32487,72.66906,73.509964,74.19714
3.csv_Day7_11h30m,31.238081,62.13497,66.6696,74.78647,74.270065,72.75814,74.57687,75.62191,76.04856
3.csv_Day7_12h00m,31.43148,63.583282,67.835365,76.22442,74.525635,73.961365,75.74163,76.252495,76.91952
3.csv_Day7_12h30m,29.618284,59.325146,66.273224,74.24008,72.610954,72.95111,73.89455,74.90505,75.808624
3.csv_Day7_13h00m,24.589207,55.62798,62.042526,70.149185,70.11622,70.21701,71.749214,72.73125,73.41754
3.csv_Day7_13h30m,21.540218,51.646317,57.50228,65.406,66.32027,66.456894,67.7276,68.80716,69.642
3.csv_Day7_14h00m,17.132708,43.54373,53.71952,60.64649,61.09261,61.91234,63.61748,63.86658,64.975685
3.csv_Day7_14h30m,17.354317,40.715034,47.21296,53.105347,54.03969,55.05867,56.066616,57.10605,58.484028
3.csv_Day7_15h00m,12.43295,34.730766,39.93694,45.701633,45.757282,46.24762,48.157112,49.578945,50.827374
3.csv_Day7_15h30m,10.00437,28.044281,33.155903,38.272285,38.362556,38.95424,39.63835,40.6129,42.09432
3.csv_Day7_16h00m,6.7532706,20.656893,25.267282,29.577316,29.499634,30.782106,31.495611,32.372414,33.50466
3.csv_Day7_16h30m,2.4851785,12.343053,16.781504,20.276953,20.75299,22.01926,22.625324,22.796848,23.989431
3.csv_Day7_17h00m,1.3340256,6.4730034,8.799243,11.553812,11.006432,12.543195,12.82003,12.674249,13.856835
3.csv_Day7_17h30m,0.34927318,1.534908,2.8948648,4.246657,4.205833,5.4582496,5.0038238,5.044969,5.6155457
3.csv_Day7_18h00m,0.0,0.0,0.0,0.70412517,0.81432754,0.9924425,0.8438363,1.0083,1.3877552
3.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.052021824,0.0,0.079011835,0.18251224,0.2831124
3.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.1789856,0.046014868,0.06964782,0.111564755,0.1707753
3.csv_Day7_19h30m,0.0,0.0,0.0396476,0.0,0.0,0.07518293,0.061710607,0.041892454,0.030907875
3.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.050256103,0.0739418,0.04048549,0.081563324
3.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.028410904,0.030770287,0.063873544,0.058949772
3.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.04341902,0.0,0.058398988,0.09975116,0.055774625
3.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0044381525,0.08635416,0.070020385,0.040027183,0.079731375
3.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.12778689,0.077247396,0.09068501
3.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.05500532,0.04539929,0.05356484,0.048261434
3.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.16509883,0.10017058,0.12176399,0.069348395,0.09032821
3.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.096276015,0.02169531,0.06692666
3.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0016193055,0.0,0.0,0.048398033,0.070553824
3.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.030233016,0.0,0.054550134,0.10087746,0.14561577
3.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.06925533,0.024744015,0.07139202
3.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.08111594,0.08753167,0.06378715,0.070959456,0.094316244
3.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.033699144,0.06993583,0.061951928
3.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.028395075,0.034711838,0.1550572,0.08691113,0.04442448
3.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.025550235,0.04922927,0.07249311
3.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.03262507,0.028281104,0.027193256,0.071486145
3.csv_Day8_4h00m,0.0,0.0,0.0,0.016834088,0.009549499,0.0141665265,0.10039508,0.027548134,0.04785791
3.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.047951043,0.013441358,0.091907606,0.12674645,0.07442083
3.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.070983045,0.0046548434,0.067091264,0.062857084,0.14056793
3.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.072844446,0.0,0.1760408,0.31450644,0.30299202
3.csv_Day8_6h00m,0.0,0.0056553967,0.0,0.05332709,0.8100483,0.9664848,1.0044162,1.100541,1.6081914
3.csv_Day8_6h30m,0.0,0.71441776,1.4464113,2.5024571,3.5743606,5.076869,5.2882104,5.6477685,6.016465
3.csv_Day8_7h00m,1.7313591,3.7496455,5.4881964,8.243131,8.945746,11.109708,12.19762,13.343244,14.080538
3.csv_Day8_7h30m,4.6763177,10.397146,12.699735,16.933376,18.298643,19.587852,21.3531,22.945974,24.037256
3.csv_Day8_8h00m,8.725118,18.48654,21.736107,27.175694,29.016224,29.742722,30.585094,32.145596,33.384377
3.csv_Day8_8h30m,12.954553,26.066832,30.782099,36.497482,39.160263,39.284935,40.023445,41.13989,42.34721
3.csv_Day8_9h00m,16.408684,33.54149,39.576283,46.43251,48.754757,48.496696,49.39172,50.114136,51.1251
3.csv_Day8_9h30m,20.518726,37.97725,45.504444,53.19695,56.876747,56.09511,57.376102,57.35268,58.205723
3.csv_Day8_10h00m,27.260923,48.571583,55.347755,63.42106,64.525,62.865135,63.61857,63.868145,64.813965
3.csv_Day8_10h30m,26.590055,52.404785,60.601555,68.68106,69.99225,68.14236,69.0593,69.30739,69.853294
3.csv_Day8_11h00m,26.705578,53.274334,63.289425,70.90698,72.58409,71.70394,72.59401,72.88266,73.62485
3.csv_Day8_11h30m,27.584206,53.629436,63.293903,71.216194,73.84591,74.1495,74.38661,75.009514,75.39281
3.csv_Day8_12h00m,26.23945,50.11491,64.64745,71.81379,74.06224,74.900444,75.0235,75.45354,76.36223
3.csv_Day8_12h30m,25.587997,50.617615,61.108295,68.66919,71.48443,73.46783,73.21031,73.94741,75.29378
3.csv_Day8_13h00m,23.888098,45.736176,56.36569,63.374897,69.89216,70.95448,70.9436,72.03804,73.085846
3.csv_Day8_13h30m,19.44037,41.24704,52.007206,59.27623,65.48772,67.42314,67.38727,68.196304,69.5267
3.csv_Day8_14h00m,17.881372,36.22744,48.375706,54.253372,60.323586,62.47201,62.764145,63.15173,64.63938
3.csv_Day8_14h30m,16.132668,35.426754,42.88854,48.88859,53.163074,55.383663,55.94728,56.465096,57.938725
3.csv_Day8_15h00m,11.306444,28.457634,34.143536,39.26243,44.99348,47.919514,47.664562,48.755657,50.47436
3.csv_Day8_15h30m,9.876086,23.211569,29.167356,33.920403,37.375397,39.030518,39.21176,40.31357,42.1403
3.csv_Day8_16h00m,5.9268484,16.237892,20.977835,25.448902,28.928213,30.516743,30.735292,31.676579,33.59962
3.csv_Day8_16h30m,2.9346325,11.561069,15.326624,19.009693,21.016916,21.906475,21.775707,22.795397,24.11243
3.csv_Day8_17h00m,1.4401506,5.6119103,8.001494,10.731807,11.390457,12.657548,12.944624,12.7662735,13.7984085
3.csv_Day8_17h30m,0.18518269,1.3243115,2.6356182,3.910934,4.0715303,5.335442,4.729924,5.0987515,5.4398685
3.csv_Day8_18h00m,0.0,0.0001749564,0.0,0.65696365,0.65543014,1.0016081,0.89511144,0.92709076,1.4825622
3.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.08681025,0.19131812,0.3042531
3.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.10291044,0.08151084,0.20145617
3.csv_Day8_19h30m,0.0,0.0,0.0,0.055688255,0.021582035,0.06416578,0.018312765,0.08182445,0.093432404
3.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.04097674,0.045217842,0.033491038,0.035726354,0.032195717
3.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.10026923,0.055465255,0.06520481,0.045544516
3.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.03112678,0.05014433,0.034636814,0.029824546,0.10929077
3.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.10107229,0.037700705,0.020396695,0.0471459
3.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.10805178,0.076476455,0.08537606,0.009960277,0.07637116
3.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0033749156,0.0,0.0072461385,0.048706215,0.051937796
3.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0930134,0.0,0.015834158,0.06476015
3.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.006975066,0.03732834,0.05646693,0.060372964
4.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.09628366,0.05015472,0.13159895,0.05711244
4.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.03486032,0.0326764,0.087455496,0.06238521
4.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0013288911,0.001822181,0.0,0.034834985,0.06554047
4.csv_Day7_1h30m,0.0,0.0,0.0,0.04856483,0.018060913,0.085366,0.051513933,0.07032193,0.021626266
4.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.09195018,0.08203462,0.093900174,0.10502138
4.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.026859455,0.05791291,0.1297762,0.041322988,0.059716817
4.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.09844715,0.035451207,0.08640824
4.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.085810766,0.07352498,0.0,0.0062727556,0.07340711
4.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.09383492,0.017590247,0.04316466,0.07715431
4.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.046838764,0.0036452785,0.14181209,0.04624214,0.040280797
4.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.055705838,0.0,0.070870794,0.16379522
4.csv_Day7_5h30m,0.0,0.0,0.0,0.6832525,0.39478162,0.18111783,0.46317494,0.3767422,0.6638519
4.csv_Day7_6h00m,0.9032763,2.0681334,1.8606972,3.839103,3.0567179,2.8515663,2.2226176,2.703222,3.3726516
4.csv_Day7_6h30m,3.6328375,5.8335977,6.6230564,9.853613,8.524058,9.520828,7.8478217,9.01659,9.905255
4.csv_Day7_7h00m,7.4098935,12.049665,14.752377,19.247766,16.657503,17.904682,16.458288,18.532097,19.528282
4.csv_Day7_7h30m,12.953089,21.276072,25.440767,30.630108,27.13302,27.814617,25.752491,28.78409,29.887356
4.csv_Day7_8h00m,17.630402,29.520145,34.43762,40.568413,37.45996,37.340206,35.181995,38.421127,39.801422
4.csv_Day7_8h30m,24.305073,37.913692,43.91849,50.764866,47.385048,46.528877,45.088448,47.94605,49.21153
4.csv_Day7_9h00m,29.347694,47.795937,53.474434,60.612766,56.840668,55.77873,54.408432,56.91795,57.805916
4.csv_Day7_9h30m,32.499325,51.639732,58.475163,66.12941,63.858597,62.230667,61.81509,63.842373,64.80926
4.csv_Day7_10h00m,35.432697,58.846912,65.2573,73.26263,70.49478,68.74793,68.05206,70.45779,71.36508
4.csv_Day7_10h30m,35.742302,62.42354,68.12865,75.72836,74.96856,73.71016,72.66627,75.30736,76.08528
4.csv_Day7_11h00m,34.290344,61.260513,70.10444,77.93633,76.77832,75.15044,76.22851,78.90848,79.83585
4.csv_Day7_11h30m,35.206154,63.794632,71.15003,78.659065,78.943726,77.97646,78.31997,81.20399,81.788376
4.csv_Day7_12h00m,32.855175,63.13967,70.97303,78.1558,78.74761,78.815575,79.16385,81.34409,82.13386
4.csv_Day7_12h30m,30.285967,58.772366,69.03291,75.83979,76.911125,78.17087,77.38177,80.159966,81.22536
4.csv_Day7_13h00m,25.427784,55.350807,65.20572,72.3268,74.99944,75.593475,75.26876,77.977295,78.78548
4.csv_Day7_13h30m,20.64307,52.73628,61.556965,68.10352,71.887344,72.33603,71.35234,74.05506,74.97385
4.csv_Day7_14h00m,18.752237,42.511993,55.357586,61.507175,64.98376,66.738815,66.966965,68.65687,69.92766
4.csv_Day7_14h30m,18.375252,41.181328,50.44861,55.406296,59.500256,61.100815,59.82576,62.175438,63.68323
4.csv_Day7_15h00m,14.08531,36.615967,44.689808,49.70902,51.922474,52.697254,51.92257,54.401993,55.743263
4.csv_Day7_15h30m,10.523988,29.297346,37.015972,40.806084,44.90461,45.64856,43.386112,45.318085,46.832283
4.csv_Day7_16h00m,7.2211995,22.721098,30.386637,33.41697,36.67344,37.70114,35.219627,36.76959,37.988865
4.csv_Day7_16h30m,3.2385435,15.179139,22.736727,25.162146,28.09987,28.893827,26.268063,27.05285,28.357544
4.csv_Day7_17h00m,2.2113347,9.277477,13.6485615,15.704626,17.286404,18.790873,16.285332,17.081959,18.54535
4.csv_Day7_17h30m,0.8886103,3.6480613,6.212103,7.809439,8.642721,9.980411,7.5561886,8.454946,9.284396
4.csv_Day7_18h00m,0.062425375,0.5245439,1.0080409,2.6483376,2.6526392,3.1266742,1.9864475,2.5097313,3.0372832
4.csv_Day7_18h30m,0.05555066,0.0,0.02587017,0.119395606,0.43083683,0.29181457,0.22580615,0.36276418,0.5368378
4.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.11760837,0.049263142,0.0064568943,0.06978838,0.15631786
4.csv_Day7_19h30m,0.0,0.0,0.015117966,0.006368937,0.0,0.057897013,0.0757723,0.05194913,0.032202125
4.csv_Day7_20h00m,0.0,0.0,0.019143574,0.0,0.0,0.042001277,0.06822907,0.04029804,0.09129736
4.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.025170453,0.034029596,0.07164181,0.066099465
4.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.029840566,0.008738484,0.06619461,0.102272466,0.059044976
4.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.020351758,0.10457837,0.07604609,0.0421332,0.0790371
4.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.012647748,0.0,0.13671625,0.08804491,0.099965066
4.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.07539895,0.05784521,0.05870834,0.054271266
4.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.1716998,0.09931443,0.1360209,0.07719956,0.104398146
4.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.09338114,0.010414284,0.065918766
4.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.00718778,0.0,0.0,0.046862245,0.07252592
4.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.024222275,0.0,0.03996972,0.10901388,0.15677948
4.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.052420728,0.016067255,0.07497869
4.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.07658719,0.07006514,0.07008181,0.0731795,0.10089561
4.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.03807294,0.07372199,0.0737128
4.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.013764519,0.048871785,0.17410527,0.103775054,0.05136875
4.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.027076807,0.052864403,0.07861928
4.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.03719487,0.034262713,0.028373174,0.07846476
4.csv_Day8_4h00m,0.0,0.0,0.0,0.044929944,0.02535931,0.0,0.11228576,0.03838048,0.06007889
4.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.04293649,0.0,0.09209041,0.14308824,0.07981642
4.csv_Day8_5h00m,0.0,0.0,0.0,0.013763528,0.06365044,0.025098111,0.03528706,0.05352559,0.18026611
4.csv_Day8_5h30m,0.0,0.0,0.0,0.44817534,0.29902977,0.06824772,0.3185502,0.56488705,0.68230104
4.csv_Day8_6h00m,0.34959832,1.898072,1.5560136,3.6653864,2.780828,3.0019863,2.1981173,2.790899,3.507813
4.csv_Day8_6h30m,2.1518571,4.5918946,6.1230116,9.14392,8.067314,9.595756,7.8448668,9.189118,9.807763
4.csv_Day8_7h00m,6.008687,10.031439,13.100357,17.536472,16.199083,18.067282,16.003191,18.355148,19.33483
4.csv_Day8_7h30m,10.814938,18.041775,22.117996,27.592823,26.79563,27.479544,25.556221,28.342085,29.641335
4.csv_Day8_8h00m,14.454263,24.837023,30.6081,37.231377,37.277206,37.60421,35.04347,37.98633,39.402504
4.csv_Day8_8h30m,19.427813,32.04767,38.569073,45.157722,46.674007,46.604218,44.440792,47.185955,48.540836
4.csv_Day8_9h00m,22.693045,38.3769,46.36771,54.196724,54.735447,54.543674,53.344856,55.8025,57.0011
4.csv_Day8_9h30m,27.133865,42.00954,50.95989,59.739056,61.724693,61.177692,61.19326,63.096523,64.1257
4.csv_Day8_10h00m,31.88328,50.860447,60.146515,68.320404,69.30872,67.66756,67.30615,69.58919,70.7301
4.csv_Day8_10h30m,29.816528,51.689686,62.647537,70.347244,73.93003,72.42055,72.433525,74.69642,75.41155
4.csv_Day8_11h00m,28.779087,50.030216,62.683304,70.2387,74.669754,74.76859,75.610344,77.97705,78.89975
4.csv_Day8_11h30m,28.955061,50.022,62.16706,70.113495,75.367485,76.92234,77.40486,80.24836,80.786194
4.csv_Day8_12h00m,25.919275,44.263386,61.430134,68.35305,74.958496,77.31815,77.827156,80.27023,81.34174
4.csv_Day8_12h30m,26.748734,46.623573,59.466675,66.75624,73.45361,77.06925,76.30203,79.05698,80.57819
4.csv_Day8_13h00m,23.457167,40.884567,54.03265,60.558624,71.98484,74.34069,73.85783,76.80867,78.00469
4.csv_Day8_13h30m,18.023197,38.579376,51.218838,57.838722,68.12454,71.233536,70.447525,72.959206,74.36635
4.csv_Day8_14h00m,18.268675,31.919516,45.822174,51.10872,61.916763,65.48651,65.66887,67.696,69.2927
4.csv_Day8_14h30m,15.11915,32.878357,42.239914,47.586475,56.268543,59.573082,59.1634,61.14768,62.61549
4.csv_Day8_15h00m,10.959742,26.313704,33.538425,38.08905,47.626682,51.832714,50.665806,53.058277,54.827473
4.csv_Day8_15h30m,10.135934,23.20463,30.972383,34.672256,42.540398,44.691933,42.728104,44.805546,46.575584
4.csv_Day8_16h00m,5.6145334,15.978487,23.357937,26.68309,34.385105,36.11335,34.113174,35.921036,37.855045
